originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_1000,regionflow_1001,regionflow_1004,regionflow_1005,regionflow_1006,regionflow_1007,regionflow_1008,regionflow_1009,origin_iso,origin_name,destination_iso,destination_name,countryflow_1000,countryflow_1001,countryflow_1004,countryflow_1005,countryflow_1006,countryflow_1007,countryflow_1008,countryflow_1009
3,East Midlands,10,North West,9203,810,1786,2546,1910,846,790,515,23,Leicestershire Rutland & Northamptonshire,22,Lancashire,579,63,109,170,91,50,58,38
3,East Midlands,10,North West,9203,810,1786,2546,1910,846,790,515,23,Leicestershire Rutland & Northamptonshire,25,Merseyside,500,31,134,154,100,33,27,21
3,East Midlands,10,North West,9203,810,1786,2546,1910,846,790,515,24,Lincolnshire,3,Cheshire,160,19,22,37,33,17,18,14
3,East Midlands,10,North West,9203,810,1786,2546,1910,846,790,515,24,Lincolnshire,5,Cumbria,88,10,12,18,17,10,7,14
3,East Midlands,10,North West,9203,810,1786,2546,1910,846,790,515,24,Lincolnshire,15,Greater Manchester,487,30,103,152,119,30,35,18
3,East Midlands,10,North West,9203,810,1786,2546,1910,846,790,515,24,Lincolnshire,22,Lancashire,250,27,50,51,39,34,26,23
3,East Midlands,10,North West,9203,810,1786,2546,1910,846,790,515,24,Lincolnshire,25,Merseyside,187,7,43,54,37,12,10,24
3,East Midlands,11,Northern Ireland,522,70,53,114,133,64,53,35,6,Derbyshire & Nottinghamshire,28,Northern Ireland,243,35,23,57,67,26,21,14
3,East Midlands,11,Northern Ireland,522,70,53,114,133,64,53,35,23,Leicestershire Rutland & Northamptonshire,28,Northern Ireland,188,22,21,45,44,22,20,14
3,East Midlands,11,Northern Ireland,522,70,53,114,133,64,53,35,24,Lincolnshire,28,Northern Ireland,91,13,9,12,22,16,12,7
3,East Midlands,12,Scotland,2908,433,289,527,619,409,372,259,6,Derbyshire & Nottinghamshire,12,Eastern Scotland,476,62,56,109,102,59,51,37
3,East Midlands,12,Scotland,2908,433,289,527,619,409,372,259,6,Derbyshire & Nottinghamshire,18,Highlands & Islands,192,23,11,21,32,28,38,39
3,East Midlands,12,Scotland,2908,433,289,527,619,409,372,259,6,Derbyshire & Nottinghamshire,26,North Eastern Scotland,101,16,27,21,12,11,11,3
3,East Midlands,12,Scotland,2908,433,289,527,619,409,372,259,6,Derbyshire & Nottinghamshire,34,South Western Scotland,366,40,34,54,99,50,46,43
3,East Midlands,12,Scotland,2908,433,289,527,619,409,372,259,23,Leicestershire Rutland & Northamptonshire,12,Eastern Scotland,489,80,57,109,81,71,48,43
3,East Midlands,12,Scotland,2908,433,289,527,619,409,372,259,23,Leicestershire Rutland & Northamptonshire,18,Highlands & Islands,158,25,3,22,30,21,40,17
3,East Midlands,12,Scotland,2908,433,289,527,619,409,372,259,23,Leicestershire Rutland & Northamptonshire,26,North Eastern Scotland,83,6,14,21,16,9,9,8
3,East Midlands,12,Scotland,2908,433,289,527,619,409,372,259,23,Leicestershire Rutland & Northamptonshire,34,South Western Scotland,332,48,25,74,70,51,44,20
3,East Midlands,12,Scotland,2908,433,289,527,619,409,372,259,24,Lincolnshire,12,Eastern Scotland,392,73,38,60,110,59,27,25
3,East Midlands,12,Scotland,2908,433,289,527,619,409,372,259,24,Lincolnshire,18,Highlands & Islands,151,32,6,15,39,20,26,13
3,East Midlands,12,Scotland,2908,433,289,527,619,409,372,259,24,Lincolnshire,26,North Eastern Scotland,41,4,8,4,6,9,9,1
3,East Midlands,12,Scotland,2908,433,289,527,619,409,372,259,24,Lincolnshire,34,South Western Scotland,127,24,10,17,22,21,23,10
4,East of England,1,North East,2821,275,669,709,480,258,252,178,1,Bedfordshire & Hertfordshire,29,Northumberland & Tyne & Wear,420,45,85,86,82,43,54,25
4,East of England,1,North East,2821,275,669,709,480,258,252,178,1,Bedfordshire & Hertfordshire,37,Tees Valley & Durham,390,28,126,97,59,29,33,18
4,East of England,1,North East,2821,275,669,709,480,258,252,178,9,East Anglia,29,Northumberland & Tyne & Wear,830,90,176,216,141,83,66,58
4,East of England,1,North East,2821,275,669,709,480,258,252,178,9,East Anglia,37,Tees Valley & Durham,613,56,142,178,110,47,50,30
4,East of England,1,North East,2821,275,669,709,480,258,252,178,13,Essex,29,Northumberland & Tyne & Wear,305,34,63,69,50,36,29,24
4,East of England,1,North East,2821,275,669,709,480,258,252,178,13,Essex,37,Tees Valley & Durham,263,22,77,63,38,20,20,23
4,East of England,2,Yorkshire & The Humber,8518,757,2439,2184,1427,671,591,449,1,Bedfordshire & Hertfordshire,11,East Yorkshire & Northern Lincolnshire,310,44,73,69,42,37,22,23
4,East of England,2,Yorkshire & The Humber,8518,757,2439,2184,1427,671,591,449,1,Bedfordshire & Hertfordshire,27,North Yorkshire,487,46,126,94,74,41,59,47
4,East of England,2,Yorkshire & The Humber,8518,757,2439,2184,1427,671,591,449,1,Bedfordshire & Hertfordshire,35,South Yorkshire,917,89,339,235,123,70,38,23
4,East of England,2,Yorkshire & The Humber,8518,757,2439,2184,1427,671,591,449,1,Bedfordshire & Hertfordshire,40,West Yorkshire,1122,86,353,323,167,84,66,43
4,East of England,2,Yorkshire & The Humber,8518,757,2439,2184,1427,671,591,449,9,East Anglia,11,East Yorkshire & Northern Lincolnshire,556,62,103,112,103,68,66,42
4,East of England,2,Yorkshire & The Humber,8518,757,2439,2184,1427,671,591,449,9,East Anglia,27,North Yorkshire,1028,135,234,203,200,109,69,78
4,East of England,2,Yorkshire & The Humber,8518,757,2439,2184,1427,671,591,449,9,East Anglia,35,South Yorkshire,1189,74,467,321,186,54,53,34
4,East of England,2,Yorkshire & The Humber,8518,757,2439,2184,1427,671,591,449,9,East Anglia,40,West Yorkshire,1370,70,384,454,244,89,85,44
4,East of England,2,Yorkshire & The Humber,8518,757,2439,2184,1427,671,591,449,13,Essex,11,East Yorkshire & Northern Lincolnshire,244,23,43,54,53,20,22,29
4,East of England,2,Yorkshire & The Humber,8518,757,2439,2184,1427,671,591,449,13,Essex,27,North Yorkshire,405,45,71,87,73,33,61,35
4,East of England,2,Yorkshire & The Humber,8518,757,2439,2184,1427,671,591,449,13,Essex,35,South Yorkshire,362,30,124,90,48,27,25,18
4,East of England,2,Yorkshire & The Humber,8518,757,2439,2184,1427,671,591,449,13,Essex,40,West Yorkshire,528,53,122,142,114,39,25,33
4,East of England,3,East Midlands,16144,1836,3557,3430,2831,1629,1563,1298,1,Bedfordshire & Hertfordshire,6,Derbyshire & Nottinghamshire,1629,111,565,509,206,92,93,53
4,East of England,3,East Midlands,16144,1836,3557,3430,2831,1629,1563,1298,1,Bedfordshire & Hertfordshire,23,Leicestershire Rutland & Northamptonshire,2951,340,610,604,593,312,260,232
4,East of England,3,East Midlands,16144,1836,3557,3430,2831,1629,1563,1298,1,Bedfordshire & Hertfordshire,24,Lincolnshire,718,83,114,94,94,111,108,114
4,East of England,3,East Midlands,16144,1836,3557,3430,2831,1629,1563,1298,9,East Anglia,6,Derbyshire & Nottinghamshire,2065,159,578,558,320,173,173,104
4,East of England,3,East Midlands,16144,1836,3557,3430,2831,1629,1563,1298,9,East Anglia,23,Leicestershire Rutland & Northamptonshire,3025,410,548,657,527,345,330,208
4,East of England,3,East Midlands,16144,1836,3557,3430,2831,1629,1563,1298,9,East Anglia,24,Lincolnshire,3279,452,490,464,727,403,369,374
4,East of England,3,East Midlands,16144,1836,3557,3430,2831,1629,1563,1298,13,Essex,6,Derbyshire & Nottinghamshire,849,91,265,219,119,53,62,40
4,East of England,3,East Midlands,16144,1836,3557,3430,2831,1629,1563,1298,13,Essex,23,Leicestershire Rutland & Northamptonshire,1101,106,319,266,182,84,67,77
4,East of England,3,East Midlands,16144,1836,3557,3430,2831,1629,1563,1298,13,Essex,24,Lincolnshire,527,84,68,59,63,56,101,96
4,East of England,4,East of England,0,0,0,0,0,0,0,0,1,Bedfordshire & Hertfordshire,1,Bedfordshire & Hertfordshire,0,0,0,0,0,0,0,0
4,East of England,4,East of England,0,0,0,0,0,0,0,0,1,Bedfordshire & Hertfordshire,9,East Anglia,5353,662,538,725,1140,715,772,801
4,East of England,4,East of England,0,0,0,0,0,0,0,0,1,Bedfordshire & Hertfordshire,13,Essex,3542,517,251,502,944,540,513,275
4,East of England,4,East of England,0,0,0,0,0,0,0,0,9,East Anglia,1,Bedfordshire & Hertfordshire,3801,435,404,765,960,531,346,360
4,East of England,4,East of England,0,0,0,0,0,0,0,0,9,East Anglia,9,East Anglia,0,0,0,0,0,0,0,0
4,East of England,4,East of England,0,0,0,0,0,0,0,0,9,East Anglia,13,Essex,4404,659,320,824,964,594,530,513
4,East of England,4,East of England,0,0,0,0,0,0,0,0,13,Essex,1,Bedfordshire & Hertfordshire,3454,496,370,552,921,519,335,261
4,East of England,4,East of England,0,0,0,0,0,0,0,0,13,Essex,9,East Anglia,7188,984,775,1000,1323,953,1128,1025
4,East of England,4,East of England,0,0,0,0,0,0,0,0,13,Essex,13,Essex,0,0,0,0,0,0,0,0
4,East of England,5,London,35736,2551,3240,9303,12662,3880,2552,1548,1,Bedfordshire & Hertfordshire,19,Inner London - East,3733,134,348,1082,1596,319,186,68
4,East of England,5,London,35736,2551,3240,9303,12662,3880,2552,1548,1,Bedfordshire & Hertfordshire,20,Inner London - West,2181,55,242,500,951,190,159,84
4,East of England,5,London,35736,2551,3240,9303,12662,3880,2552,1548,1,Bedfordshire & Hertfordshire,30,Outer London - East & North East,2167,289,164,373,785,295,177,84
4,East of England,5,London,35736,2551,3240,9303,12662,3880,2552,1548,1,Bedfordshire & Hertfordshire,31,Outer London - South,776,57,95,153,284,98,64,25
4,East of England,5,London,35736,2551,3240,9303,12662,3880,2552,1548,1,Bedfordshire & Hertfordshire,32,Outer London - West & North West,4319,486,281,742,1578,630,367,235
4,East of England,5,London,35736,2551,3240,9303,12662,3880,2552,1548,9,East Anglia,19,Inner London - East,4041,104,376,1655,1321,284,196,105
4,East of England,5,London,35736,2551,3240,9303,12662,3880,2552,1548,9,East Anglia,20,Inner London - West,2500,42,281,944,796,177,138,122
4,East of England,5,London,35736,2551,3240,9303,12662,3880,2552,1548,9,East Anglia,30,Outer London - East & North East,1382,125,125,337,432,153,126,84
4,East of England,5,London,35736,2551,3240,9303,12662,3880,2552,1548,9,East Anglia,31,Outer London - South,796,70,75,232,234,86,41,58
4,East of England,5,London,35736,2551,3240,9303,12662,3880,2552,1548,9,East Anglia,32,Outer London - West & North West,1869,128,192,675,524,156,117,77
4,East of England,5,London,35736,2551,3240,9303,12662,3880,2552,1548,13,Essex,19,Inner London - East,3421,148,256,1025,1369,333,189,101
4,East of England,5,London,35736,2551,3240,9303,12662,3880,2552,1548,13,Essex,20,Inner London - West,1404,19,230,363,512,124,75,81
4,East of England,5,London,35736,2551,3240,9303,12662,3880,2552,1548,13,Essex,30,Outer London - East & North East,5183,730,307,720,1708,808,581,329
4,East of England,5,London,35736,2551,3240,9303,12662,3880,2552,1548,13,Essex,31,Outer London - South,724,58,92,184,193,98,58,41
4,East of England,5,London,35736,2551,3240,9303,12662,3880,2552,1548,13,Essex,32,Outer London - West & North West,1240,106,176,318,379,129,78,54
4,East of England,6,South East,27583,2985,4726,5616,5972,3302,2589,2393,1,Bedfordshire & Hertfordshire,2,Berkshire Buckinghamshire & Oxfordshire,6408,932,473,924,1838,1058,715,468
4,East of England,6,South East,27583,2985,4726,5616,5972,3302,2589,2393,1,Bedfordshire & Hertfordshire,16,Hampshire & Isle of Wight,1899,148,508,410,267,201,183,182
4,East of England,6,South East,27583,2985,4726,5616,5972,3302,2589,2393,1,Bedfordshire & Hertfordshire,21,Kent,1265,132,278,234,213,161,127,120
4,East of England,6,South East,27583,2985,4726,5616,5972,3302,2589,2393,1,Bedfordshire & Hertfordshire,36,Surrey East & West Sussex,2341,181,451,483,485,266,224,251
4,East of England,6,South East,27583,2985,4726,5616,5972,3302,2589,2393,9,East Anglia,2,Berkshire Buckinghamshire & Oxfordshire,2834,303,332,692,715,324,225,243
4,East of England,6,South East,27583,2985,4726,5616,5972,3302,2589,2393,9,East Anglia,16,Hampshire & Isle of Wight,1650,179,286,400,350,164,128,143
4,East of England,6,South East,27583,2985,4726,5616,5972,3302,2589,2393,9,East Anglia,21,Kent,1679,177,307,373,313,170,167,172
4,East of England,6,South East,27583,2985,4726,5616,5972,3302,2589,2393,9,East Anglia,36,Surrey East & West Sussex,2365,208,378,596,494,233,221,235
4,East of England,6,South East,27583,2985,4726,5616,5972,3302,2589,2393,13,Essex,2,Berkshire Buckinghamshire & Oxfordshire,1381,146,232,310,334,140,114,105
4,East of England,6,South East,27583,2985,4726,5616,5972,3302,2589,2393,13,Essex,16,Hampshire & Isle of Wight,1494,159,465,314,231,112,98,115
4,East of England,6,South East,27583,2985,4726,5616,5972,3302,2589,2393,13,Essex,21,Kent,2172,247,507,449,369,241,203,156
4,East of England,6,South East,27583,2985,4726,5616,5972,3302,2589,2393,13,Essex,36,Surrey East & West Sussex,2095,173,509,431,363,232,184,203
4,East of England,7,South West,12129,1325,2047,2313,2063,1314,1591,1476,1,Bedfordshire & Hertfordshire,4,Cornwall & Isles of Scilly,446,57,63,47,59,44,89,87
4,East of England,7,South West,12129,1325,2047,2313,2063,1314,1591,1476,1,Bedfordshire & Hertfordshire,7,Devon,1057,115,200,178,134,96,169,165
4,East of England,7,South West,12129,1325,2047,2313,2063,1314,1591,1476,1,Bedfordshire & Hertfordshire,8,Dorset & Somerset,1318,131,200,202,166,160,242,217
4,East of England,7,South West,12129,1325,2047,2313,2063,1314,1591,1476,1,Bedfordshire & Hertfordshire,14,Gloucestershire Wiltshire & Bristol-Bath area,1787,202,360,359,358,198,158,152
4,East of England,7,South West,12129,1325,2047,2313,2063,1314,1591,1476,9,East Anglia,4,Cornwall & Isles of Scilly,513,90,77,59,87,63,74,63
4,East of England,7,South West,12129,1325,2047,2313,2063,1314,1591,1476,9,East Anglia,7,Devon,945,83,166,237,165,73,110,111
4,East of England,7,South West,12129,1325,2047,2313,2063,1314,1591,1476,9,East Anglia,8,Dorset & Somerset,920,106,103,174,165,102,122,148
4,East of England,7,South West,12129,1325,2047,2313,2063,1314,1591,1476,9,East Anglia,14,Gloucestershire Wiltshire & Bristol-Bath area,2220,245,309,508,489,280,260,129
4,East of England,7,South West,12129,1325,2047,2313,2063,1314,1591,1476,13,Essex,4,Cornwall & Isles of Scilly,368,41,55,37,58,51,64,62
4,East of England,7,South West,12129,1325,2047,2313,2063,1314,1591,1476,13,Essex,7,Devon,731,64,177,136,98,56,99,101
4,East of England,7,South West,12129,1325,2047,2313,2063,1314,1591,1476,13,Essex,8,Dorset & Somerset,722,81,106,132,108,66,104,125
4,East of England,7,South West,12129,1325,2047,2313,2063,1314,1591,1476,13,Essex,14,Gloucestershire Wiltshire & Bristol-Bath area,1102,110,231,244,176,125,100,116
4,East of England,8,Wales,3238,303,627,632,635,315,332,394,1,Bedfordshire & Hertfordshire,10,East Wales,406,20,88,77,90,48,44,39
4,East of England,8,Wales,3238,303,627,632,635,315,332,394,1,Bedfordshire & Hertfordshire,39,West Wales,648,61,139,135,107,52,69,85
4,East of England,8,Wales,3238,303,627,632,635,315,332,394,9,East Anglia,10,East Wales,558,54,94,109,138,50,53,60
4,East of England,8,Wales,3238,303,627,632,635,315,332,394,9,East Anglia,39,West Wales,775,98,141,149,153,71,70,93
4,East of England,8,Wales,3238,303,627,632,635,315,332,394,13,Essex,10,East Wales,352,26,64,71,77,38,36,40
4,East of England,8,Wales,3238,303,627,632,635,315,332,394,13,Essex,39,West Wales,499,44,101,91,70,56,60,77
4,East of England,9,West Midlands,8429,827,2133,2031,1509,807,629,493,1,Bedfordshire & Hertfordshire,17,Herefordshire Worcestershire & Warwickshire,698,74,90,148,151,79,105,51
4,East of England,9,West Midlands,8429,827,2133,2031,1509,807,629,493,1,Bedfordshire & Hertfordshire,33,Shropshire & Staffordshire,602,59,110,141,119,68,69,36
4,East of England,9,West Midlands,8429,827,2133,2031,1509,807,629,493,1,Bedfordshire & Hertfordshire,38,West Midlands,1791,136,700,461,238,155,61,40
4,East of England,9,West Midlands,8429,827,2133,2031,1509,807,629,493,9,East Anglia,17,Herefordshire Worcestershire & Warwickshire,906,142,82,171,175,112,110,114
4,East of England,9,West Midlands,8429,827,2133,2031,1509,807,629,493,9,East Anglia,33,Shropshire & Staffordshire,1040,120,172,263,183,117,91,94
4,East of England,9,West Midlands,8429,827,2133,2031,1509,807,629,493,9,East Anglia,38,West Midlands,1579,103,473,467,290,119,84,43
4,East of England,9,West Midlands,8429,827,2133,2031,1509,807,629,493,13,Essex,17,Herefordshire Worcestershire & Warwickshire,450,46,56,84,108,50,32,74
4,East of England,9,West Midlands,8429,827,2133,2031,1509,807,629,493,13,Essex,33,Shropshire & Staffordshire,373,54,84,77,61,37,37,23
4,East of England,9,West Midlands,8429,827,2133,2031,1509,807,629,493,13,Essex,38,West Midlands,990,93,366,219,184,70,40,18
4,East of England,10,North West,6212,607,1258,1570,1245,606,536,390,1,Bedfordshire & Hertfordshire,3,Cheshire,313,36,46,51,71,42,37,30
4,East of England,10,North West,6212,607,1258,1570,1245,606,536,390,1,Bedfordshire & Hertfordshire,5,Cumbria,114,10,6,13,15,20,24,26
4,East of England,10,North West,6212,607,1258,1570,1245,606,536,390,1,Bedfordshire & Hertfordshire,15,Greater Manchester,927,93,252,237,182,87,57,19
4,East of England,10,North West,6212,607,1258,1570,1245,606,536,390,1,Bedfordshire & Hertfordshire,22,Lancashire,426,65,89,96,69,37,39,31
4,East of England,10,North West,6212,607,1258,1570,1245,606,536,390,1,Bedfordshire & Hertfordshire,25,Merseyside,350,22,91,93,62,33,32,17
4,East of England,10,North West,6212,607,1258,1570,1245,606,536,390,9,East Anglia,3,Cheshire,341,50,32,73,75,51,31,29
4,East of England,10,North West,6212,607,1258,1570,1245,606,536,390,9,East Anglia,5,Cumbria,260,34,23,54,29,37,61,22
4,East of England,10,North West,6212,607,1258,1570,1245,606,536,390,9,East Anglia,15,Greater Manchester,1122,99,228,362,262,70,56,45
4,East of England,10,North West,6212,607,1258,1570,1245,606,536,390,9,East Anglia,22,Lancashire,549,43,122,118,114,54,51,47
4,East of England,10,North West,6212,607,1258,1570,1245,606,536,390,9,East Anglia,25,Merseyside,421,30,94,122,88,35,31,21
4,East of England,10,North West,6212,607,1258,1570,1245,606,536,390,13,Essex,3,Cheshire,229,19,37,38,63,23,23,26
4,East of England,10,North West,6212,607,1258,1570,1245,606,536,390,13,Essex,5,Cumbria,110,13,3,16,18,18,21,21
4,East of England,10,North West,6212,607,1258,1570,1245,606,536,390,13,Essex,15,Greater Manchester,487,36,109,137,101,51,32,21
4,East of England,10,North West,6212,607,1258,1570,1245,606,536,390,13,Essex,22,Lancashire,266,34,58,76,47,24,14,13
4,East of England,10,North West,6212,607,1258,1570,1245,606,536,390,13,Essex,25,Merseyside,297,23,68,84,49,24,27,22
4,East of England,11,Northern Ireland,765,120,37,129,221,117,77,64,1,Bedfordshire & Hertfordshire,28,Northern Ireland,232,41,9,29,65,40,28,20
4,East of England,11,Northern Ireland,765,120,37,129,221,117,77,64,9,East Anglia,28,Northern Ireland,363,46,18,74,107,54,36,28
4,East of England,11,Northern Ireland,765,120,37,129,221,117,77,64,13,Essex,28,Northern Ireland,170,33,10,26,49,23,13,16
4,East of England,12,Scotland,3459,417,363,604,823,499,418,335,1,Bedfordshire & Hertfordshire,12,Eastern Scotland,511,50,65,105,114,71,59,47
4,East of England,12,Scotland,3459,417,363,604,823,499,418,335,1,Bedfordshire & Hertfordshire,18,Highlands & Islands,145,31,9,12,29,29,16,19
4,East of England,12,Scotland,3459,417,363,604,823,499,418,335,1,Bedfordshire & Hertfordshire,26,North Eastern Scotland,103,9,15,34,21,10,10,4
4,East of England,12,Scotland,3459,417,363,604,823,499,418,335,1,Bedfordshire & Hertfordshire,34,South Western Scotland,316,35,28,43,71,75,43,21
4,East of England,12,Scotland,3459,417,363,604,823,499,418,335,9,East Anglia,12,Eastern Scotland,831,68,117,178,213,98,80,77
4,East of England,12,Scotland,3459,417,363,604,823,499,418,335,9,East Anglia,18,Highlands & Islands,274,48,11,36,67,35,47,30
4,East of England,12,Scotland,3459,417,363,604,823,499,418,335,9,East Anglia,26,North Eastern Scotland,159,19,19,39,34,27,12,9
4,East of England,12,Scotland,3459,417,363,604,823,499,418,335,9,East Anglia,34,South Western Scotland,424,61,32,58,117,52,51,53
4,East of England,12,Scotland,3459,417,363,604,823,499,418,335,13,Essex,12,Eastern Scotland,329,41,32,60,80,47,38,31
4,East of England,12,Scotland,3459,417,363,604,823,499,418,335,13,Essex,18,Highlands & Islands,95,12,4,11,21,11,24,12
4,East of England,12,Scotland,3459,417,363,604,823,499,418,335,13,Essex,26,North Eastern Scotland,53,8,7,8,14,6,4,6
4,East of England,12,Scotland,3459,417,363,604,823,499,418,335,13,Essex,34,South Western Scotland,219,35,24,20,42,38,34,26
5,London,1,North East,3638,394,715,886,845,381,259,158,19,Inner London - East,29,Northumberland & Tyne & Wear,692,100,82,152,208,79,57,14
5,London,1,North East,3638,394,715,886,845,381,259,158,19,Inner London - East,37,Tees Valley & Durham,399,46,49,97,112,39,38,18
5,London,1,North East,3638,394,715,886,845,381,259,158,20,Inner London - West,29,Northumberland & Tyne & Wear,305,11,40,107,75,33,19,20
5,London,1,North East,3638,394,715,886,845,381,259,158,20,Inner London - West,37,Tees Valley & Durham,285,13,61,96,63,15,27,10
5,London,1,North East,3638,394,715,886,845,381,259,158,30,Outer London - East & North East,29,Northumberland & Tyne & Wear,284,40,35,48,79,44,23,15
5,London,1,North East,3638,394,715,886,845,381,259,158,30,Outer London - East & North East,37,Tees Valley & Durham,246,27,62,49,49,29,19,11
5,London,1,North East,3638,394,715,886,845,381,259,158,31,Outer London - South,29,Northumberland & Tyne & Wear,239,23,33,62,56,29,18,18
5,London,1,North East,3638,394,715,886,845,381,259,158,31,Outer London - South,37,Tees Valley & Durham,327,43,116,69,34,33,19,13
5,London,1,North East,3638,394,715,886,845,381,259,158,32,Outer London - West & North West,29,Northumberland & Tyne & Wear,448,51,101,97,104,47,23,25
5,London,1,North East,3638,394,715,886,845,381,259,158,32,Outer London - West & North West,37,Tees Valley & Durham,413,40,136,109,65,33,16,14
5,London,2,Yorkshire & The Humber,9185,925,1611,2333,2393,1034,523,366,19,Inner London - East,11,East Yorkshire & Northern Lincolnshire,268,32,18,64,80,45,14,15
5,London,2,Yorkshire & The Humber,9185,925,1611,2333,2393,1034,523,366,19,Inner London - East,27,North Yorkshire,550,64,54,107,191,73,39,22
5,London,2,Yorkshire & The Humber,9185,925,1611,2333,2393,1034,523,366,19,Inner London - East,35,South Yorkshire,570,58,57,152,174,81,39,9
5,London,2,Yorkshire & The Humber,9185,925,1611,2333,2393,1034,523,366,19,Inner London - East,40,West Yorkshire,1233,99,168,364,381,151,51,19
5,London,2,Yorkshire & The Humber,9185,925,1611,2333,2393,1034,523,366,20,Inner London - West,11,East Yorkshire & Northern Lincolnshire,145,25,15,37,33,14,10,11
5,London,2,Yorkshire & The Humber,9185,925,1611,2333,2393,1034,523,366,20,Inner London - West,27,North Yorkshire,423,43,44,90,128,52,34,32
5,London,2,Yorkshire & The Humber,9185,925,1611,2333,2393,1034,523,366,20,Inner London - West,35,South Yorkshire,275,18,20,103,82,33,14,5
5,London,2,Yorkshire & The Humber,9185,925,1611,2333,2393,1034,523,366,20,Inner London - West,40,West Yorkshire,628,33,116,222,166,52,28,11
5,London,2,Yorkshire & The Humber,9185,925,1611,2333,2393,1034,523,366,30,Outer London - East & North East,11,East Yorkshire & Northern Lincolnshire,230,27,36,60,50,36,9,12
5,London,2,Yorkshire & The Humber,9185,925,1611,2333,2393,1034,523,366,30,Outer London - East & North East,27,North Yorkshire,242,20,45,56,45,29,20,27
5,London,2,Yorkshire & The Humber,9185,925,1611,2333,2393,1034,523,366,30,Outer London - East & North East,35,South Yorkshire,439,67,117,73,90,53,23,16
5,London,2,Yorkshire & The Humber,9185,925,1611,2333,2393,1034,523,366,30,Outer London - East & North East,40,West Yorkshire,714,97,125,176,193,71,35,17
5,London,2,Yorkshire & The Humber,9185,925,1611,2333,2393,1034,523,366,31,Outer London - South,11,East Yorkshire & Northern Lincolnshire,179,33,31,46,24,17,15,13
5,London,2,Yorkshire & The Humber,9185,925,1611,2333,2393,1034,523,366,31,Outer London - South,27,North Yorkshire,259,19,69,46,51,25,29,20
5,London,2,Yorkshire & The Humber,9185,925,1611,2333,2393,1034,523,366,31,Outer London - South,35,South Yorkshire,299,39,73,69,66,28,14,10
5,London,2,Yorkshire & The Humber,9185,925,1611,2333,2393,1034,523,366,31,Outer London - South,40,West Yorkshire,539,46,156,121,135,48,20,13
5,London,2,Yorkshire & The Humber,9185,925,1611,2333,2393,1034,523,366,32,Outer London - West & North West,11,East Yorkshire & Northern Lincolnshire,237,29,32,58,69,16,9,24
5,London,2,Yorkshire & The Humber,9185,925,1611,2333,2393,1034,523,366,32,Outer London - West & North West,27,North Yorkshire,454,62,91,71,81,59,47,43
5,London,2,Yorkshire & The Humber,9185,925,1611,2333,2393,1034,523,366,32,Outer London - West & North West,35,South Yorkshire,437,28,100,122,90,47,28,22
5,London,2,Yorkshire & The Humber,9185,925,1611,2333,2393,1034,523,366,32,Outer London - West & North West,40,West Yorkshire,1064,86,244,296,264,104,45,25
5,London,3,East Midlands,12248,1266,2459,3008,2631,1302,910,672,19,Inner London - East,6,Derbyshire & Nottinghamshire,1169,103,154,306,359,131,76,40
5,London,3,East Midlands,12248,1266,2459,3008,2631,1302,910,672,19,Inner London - East,23,Leicestershire Rutland & Northamptonshire,1472,149,202,378,415,175,98,55
5,London,3,East Midlands,12248,1266,2459,3008,2631,1302,910,672,19,Inner London - East,24,Lincolnshire,353,45,20,60,95,58,42,33
5,London,3,East Midlands,12248,1266,2459,3008,2631,1302,910,672,20,Inner London - West,6,Derbyshire & Nottinghamshire,649,38,96,208,186,53,39,29
5,London,3,East Midlands,12248,1266,2459,3008,2631,1302,910,672,20,Inner London - West,23,Leicestershire Rutland & Northamptonshire,730,65,76,171,223,83,70,42
5,London,3,East Midlands,12248,1266,2459,3008,2631,1302,910,672,20,Inner London - West,24,Lincolnshire,189,23,6,20,64,26,25,25
5,London,3,East Midlands,12248,1266,2459,3008,2631,1302,910,672,30,Outer London - East & North East,6,Derbyshire & Nottinghamshire,831,87,264,206,117,75,59,23
5,London,3,East Midlands,12248,1266,2459,3008,2631,1302,910,672,30,Outer London - East & North East,23,Leicestershire Rutland & Northamptonshire,1203,128,349,284,224,100,77,41
5,London,3,East Midlands,12248,1266,2459,3008,2631,1302,910,672,30,Outer London - East & North East,24,Lincolnshire,338,62,42,40,47,39,56,52
5,London,3,East Midlands,12248,1266,2459,3008,2631,1302,910,672,31,Outer London - South,6,Derbyshire & Nottinghamshire,702,59,229,189,98,58,39,30
5,London,3,East Midlands,12248,1266,2459,3008,2631,1302,910,672,31,Outer London - South,23,Leicestershire Rutland & Northamptonshire,742,60,209,223,96,78,40,36
5,London,3,East Midlands,12248,1266,2459,3008,2631,1302,910,672,31,Outer London - South,24,Lincolnshire,195,31,17,23,24,31,26,43
5,London,3,East Midlands,12248,1266,2459,3008,2631,1302,910,672,32,Outer London - West & North West,6,Derbyshire & Nottinghamshire,1489,113,439,460,219,131,79,48
5,London,3,East Midlands,12248,1266,2459,3008,2631,1302,910,672,32,Outer London - West & North West,23,Leicestershire Rutland & Northamptonshire,1876,264,332,406,401,212,136,125
5,London,3,East Midlands,12248,1266,2459,3008,2631,1302,910,672,32,Outer London - West & North West,24,Lincolnshire,310,39,24,34,63,52,48,50
5,London,4,East of England,55482,8050,3569,7310,16888,8864,5856,4945,19,Inner London - East,1,Bedfordshire & Hertfordshire,4782,657,286,726,1803,823,331,156
